"Item_001","Item_002","Item_003","Item_004","Item_005","Item_006","Item_007","Item_008","Item_009","Item_010","Item_011","Item_012","Item_013","Item_014","Item_015","Item_016","Item_017","Item_018","Item_019","Item_020","Item_021","Item_022","Item_023","Item_024","Item_025","Item_026","Item_027","Item_028","Item_029","Item_030","Item_031","Item_032","Item_033","Item_034","Item_035","Item_036","Item_037","Item_038","Item_039","Item_040","Item_041","Item_042","Item_043","Item_044","Item_045","Item_046","Item_047","Item_048","Item_049","Item_050","Item_051","Item_052","Item_053","Item_054","Item_055","Item_056","Item_057","Item_058","Item_059","Item_060","Item_061","Item_062","Item_063","Item_064","Item_065","Item_066","Item_067","Item_068","Item_069","Item_070","Item_071","Item_072","Item_073","Item_074","Item_075","Item_076","Item_077","Item_078","Item_079","Item_080","Item_081","Item_082","Item_083","Item_084","Item_085","Item_086","Item_087","Item_088","Item_089","Item_090","Item_091","Item_092","Item_093","Item_094","Item_095","Item_096","Item_097","Item_098","Item_099","Item_100","Item_101","Item_102","Item_103","Item_104","Item_105","Item_106","Item_107","Item_108","Item_109","Item_110","Item_111","Item_112","Item_113","Item_114","Item_115","Item_116","Item_117","Item_118","Item_119","Item_120","Item_121","Item_122","Item_123","Item_124","Item_125","Item_126","Item_127","Item_128","Item_129","Item_130","Item_131","Item_132","Item_133","Item_134","Item_135","Item_136","Item_137","Item_138","Item_139","Item_140","Item_141","Item_142","Item_143","Item_144","Item_145","Item_146","Item_147","Item_148","Item_149","Item_150","Item_151","Item_152","Item_153","Item_154","Item_155","Item_156","Item_157","Item_158","Item_159","Item_160","Item_161","Item_162","Item_163","Item_164","Item_165","Item_166","Item_167","Item_168","Item_169","Item_170","Item_171","Item_172","Item_173","Item_174","Item_175","Item_176","Item_177","Item_178","Item_179","Item_180","Item_181","Item_182","Item_183","Item_184","Item_185","Item_186","Item_187","Item_188","Item_189","Item_190","Item_191","Item_192","Item_193","Item_194","Item_195","Item_196","Item_197","Item_198","Item_199","Item_200","Item_201","Item_202","Item_203","Item_204","Item_205","Item_206","Item_207","Item_208","Item_209","Item_210","Item_211","Item_212","Item_213","Item_214","Item_215","Item_216","Item_217","Item_218","Item_219","Item_220","Item_221","Item_222","Item_223","Item_224","Item_225","Item_226","Item_227","Item_228","Item_229","Item_230","Item_231","Item_232","Item_233","Item_234","Item_235","Item_236","Item_237","Item_238","Item_239","Item_240","Item_241","Item_242","Item_243","Item_244","Item_245","Item_246","Item_247","Item_248","Item_249","Item_250","Item_251","Item_252","Item_253","Item_254","Item_255","Item_256","Item_257","Item_258","Item_259","Item_260","Item_261","Item_262","Item_263","Item_264","Item_265","Item_266","Item_267","Item_268","Item_269","Item_270","Item_271","Item_272","Item_273","Item_274","Item_275","Item_276","Item_277","Item_278","Item_279","Item_280","Item_281","Item_282","Item_283","Item_284","Item_285","Item_286"
46,50,68,52,59,46,47,65,51,61,45,48,66,54,59,45,51,70,51,61,45,50,64,55,60,45,47,68,51,58,46,47,67,53,59,49,47,67,54,58,47,47,70,50,58,47,51,65,51,56,47,51,70,53,60,45,48,68,54,61,46,49,66,52,59,48,47,67,51,59,49,51,69,53,58,46,49,69,51,56,49,50,68,53,58,47,47,65,52,57,47,51,68,54,56,48,49,64,50,57,48,48,69,50,56,46,50,67,54,61,49,48,69,52,60,47,51,66,50,56,45,50,66,52,57,49,50,66,50,59,49,51,66,51,57,49,50,65,53,58,47,47,64,52,59,47,51,66,52,58,46,47,69,50,59,48,47,68,50,57,49,51,70,50,59,49,50,68,50,59,46,48,67,50,59,47,51,65,53,56,45,50,67,53,58,49,47,65,53,56,48,51,69,54,58,47,51,65,51,58,46,50,64,54,57,49,49,64,52,56,48,51,64,51,60,46,48,69,53,60,47,49,66,51,56,45,50,64,51,60,47,49,66,54,57,45,50,64,54,57,48,48,66,50,60,45,50,69,52,61,46,48,66,54,59,46,50,67,53,58,45,49,64,50,57,47,48,69,53,57,47,51,64,53,56,49,50,65,54,59,45,48,65,52,59,47
37,43,48,38,46,39,43,50,37,45,36,43,51,39,43,37,45,50,40,43,39,44,51,38,45,37,43,50,38,45,37,41,51,37,43,38,41,49,39,47,37,44,52,41,44,37,44,50,41,47,38,41,50,40,46,37,42,50,40,44,38,42,50,39,44,38,43,50,41,47,38,44,52,40,45,38,42,51,40,47,38,44,49,38,46,37,44,49,40,44,39,42,49,40,46,38,45,48,38,47,39,45,49,39,43,37,43,51,40,43,39,43,49,38,46,39,41,48,37,46,38,45,51,41,46,39,42,48,41,44,38,44,51,38,43,40,43,48,39,46,37,41,48,38,47,39,43,49,37,47,38,44,52,41,47,40,43,51,39,46,38,45,51,41,44,39,44,48,38,47,38,43,50,38,43,40,43,48,40,45,38,45,48,37,47,37,43,50,39,43,38,45,48,39,43,37,44,52,39,46,39,41,48,38,44,37,45,49,38,47,37,41,50,39,43,38,41,48,40,47,38,45,49,40,44,36,44,52,37,44,39,44,49,40,45,38,43,50,40,46,38,42,49,39,44,39,41,48,38,44,39,43,49,37,45,36,44,50,40,47,37,41,52,40,46,37,42,49,41,43,39,42,51,39,46,37,42,52,40,47,37,44,51,40,45,37
50,43,60,55,53,51,45,62,57,52,52,43,59,54,52,51,45,60,54,54,51,45,61,54,52,53,43,59,57,56,54,44,61,57,51,54,44,60,53,51,52,44,61,56,51,52,44,58,55,50,51,43,60,57,56,53,41,60,56,53,53,45,63,57,52,52,41,63,58,54,51,42,57,56,53,54,44,62,55,51,50,44,61,58,51,51,44,57,55,52,51,42,62,54,51,54,43,58,57,55,50,44,58,57,52,51,41,61,55,52,55,43,60,58,54,51,42,61,58,54,51,44,58,57,52,52,43,59,59,50,50,43,62,54,53,53,41,59,55,51,54,45,63,53,53,50,45,59,55,51,51,44,62,57,51,50,43,59,54,56,54,44,62,57,52,49,42,58,56,52,51,41,61,55,51,54,43,61,57,55,52,42,58,55,53,52,43,61,55,55,50,44,60,56,55,49,44,59,55,52,50,45,62,57,54,51,42,60,54,53,50,42,62,57,55,54,41,61,56,52,51,41,61,54,51,52,42,62,57,51,55,44,57,58,53,54,43,59,55,51,52,43,60,54,52,50,43,58,58,55,50,44,63,56,54,50,44,58,55,51,50,42,60,57,52,51,45,58,54,55,50,45,61,55,55,52,42,58,57,51,54,45,62,54,53,51
60,49,56,29,65,63,49,54,29,60,58,51,56,29,63,64,50,55,28,60,62,52,56,28,64,60,52,54,28,64,59,50,53,30,64,62,50,52,30,61,64,48,54,29,64,63,48,53,29,61,59,48,52,28,60,59,50,52,29,61,63,49,53,28,61,63,51,56,28,65,63,49,54,29,64,63,51,56,29,61,64,49,52,30,62,60,52,54,29,64,61,51,56,30,60,60,49,54,29,64,59,49,56,30,59,62,52,54,30,64,59,49,54,28,64,64,51,55,29,65,59,49,56,29,61,59,52,55,29,61,62,48,52,29,60,61,52,55,29,61,59,51,55,29,62,60,52,54,30,61,62,48,55,28,65,63,52,54,29,65,63,51,54,30,64,62,50,56,28,61,60,51,52,29,60,59,52,54,29,64,60,51,52,30,60,60,52,52,28,63,58,52,53,30,59,60,50,53,28,63,59,49,54,29,59,59,48,56,29,65,58,48,54,29,65,61,49,54,28,63,63,50,56,29,59,59,48,56,28,60,61,50,54,30,63,63,48,53,29,63,63,49,53,30,59,63,52,52,28,62,59,51,55,28,63,62,51,52,30,62,62,48,55,30,63,60,51,55,28,62,63,50,54,29,65,64,49,52,28,61,63,51,51,30,61,62
48,55,33,51,41,51,60,34,51,40,49,58,34,51,41,51,58,35,54,40,49,58,33,51,39,48,54,35,54,39,47,59,33,54,39,50,56,33,52,40,51,60,34,52,41,47,57,34,54,39,51,58,33,50,40,51,56,36,52,40,50,58,33,54,39,50,59,33,49,39,47,58,32,53,39,51,54,32,50,39,48,59,34,50,40,47,57,34,54,42,47,59,35,50,39,49,54,35,54,39,48,57,33,50,39,48,55,33,52,38,47,58,34,52,38,51,59,35,52,42,50,58,35,50,41,48,59,35,53,39,47,58,33,52,38,51,58,35,52,38,49,59,34,54,39,47,59,33,52,41,48,55,34,53,39,49,58,34,54,42,51,58,35,53,41,51,59,33,50,41,47,57,35,50,40,51,57,36,53,38,47,58,33,52,40,47,55,33,54,40,49,56,33,54,39,50,58,36,50,41,49,56,35,53,39,50,58,36,51,40,47,57,34,51,38,50,56,35,51,39,48,59,34,54,40,49,57,35,54,41,50,59,34,52,40,51,56,35,51,38,48,55,33,51,38,51,55,33,53,42,51,55,34,50,40,47,57,33,52,39,50,59,35,54,40,49,54,32,54,38,47,57,32,53,41,50,55,35,51,39,49,57,36,51,39,50
44,66,54,55,39,44,66,52,57,43,45,68,53,55,39,44,68,52,53,41,43,67,54,58,41,45,64,52,53,42,47,69,50,56,39,45,69,50,54,39,47,67,54,57,43,43,63,54,56,41,47,65,54,57,42,47,66,50,54,41,43,69,52,56,40,45,69,50,57,43,43,65,50,54,41,44,64,50,53,40,46,63,53,54,43,45,65,51,57,43,43,65,55,57,42,46,65,54,55,40,44,64,51,55,41,43,67,50,53,43,44,63,51,56,40,43,64,52,53,41,44,64,52,54,40,45,64,51,55,40,46,67,54,55,40,46,68,52,53,42,46,67,55,57,40,46,64,50,57,40,47,69,54,54,43,47,66,52,56,41,46,66,53,53,41,44,63,51,58,43,44,64,52,55,40,45,65,50,57,41,47,69,51,54,39,45,66,52,52,41,46,66,52,54,42,43,68,53,57,40,46,63,50,55,39,46,65,51,55,42,45,65,51,54,43,47,67,53,54,43,43,69,54,56,40,43,63,53,55,42,44,66,51,54,39,45,66,53,58,40,44,67,51,56,39,44,65,50,53,43,45,68,50,53,40,45,66,52,57,43,45,65,49,55,39,45,68,52,55,43,46,68,53,57,42,45,67,52,52,39,46,63,54,54,43,44
51,68,51,44,48,51,63,50,46,52,51,69,52,46,50,49,68,50,44,50,49,68,50,44,52,49,65,52,46,51,50,69,50,44,49,51,69,52,43,50,48,63,50,45,48,47,67,51,42,50,49,65,48,45,52,51,69,52,44,48,49,66,48,45,48,48,65,51,45,52,51,64,49,44,51,48,65,51,45,52,49,69,52,43,48,51,66,49,43,51,51,66,51,46,51,49,66,49,42,48,50,67,48,42,49,51,67,51,44,51,49,69,48,44,48,50,66,48,45,52,48,68,52,42,48,49,68,52,45,52,50,69,52,45,49,51,64,49,44,52,49,65,51,43,48,47,65,49,43,51,51,63,48,44,52,51,68,50,45,51,47,65,51,45,51,49,69,50,45,51,50,66,48,46,48,47,68,48,42,48,51,63,48,45,52,47,66,51,46,48,48,65,49,46,48,48,66,52,42,52,49,69,51,42,48,51,64,52,43,50,49,67,52,43,51,51,64,50,44,51,48,64,52,44,49,50,66,51,44,50,47,69,49,46,49,47,68,52,45,52,48,67,48,42,49,50,65,51,44,49,47,68,52,43,48,49,64,49,44,48,50,68,51,45,51,49,69,51,45,52,50,67,50,45,49,51,67,49,43,50,48,68,51,45,48,51
45,67,52,53,46,46,62,52,55,45,44,62,52,57,47,47,66,50,53,48,46,66,52,52,46,46,62,54,55,48,47,65,52,51,47,46,61,55,52,44,46,64,51,56,46,48,61,50,53,45,47,62,53,57,45,44,65,53,52,47,46,67,52,52,46,45,64,53,56,45,46,64,54,54,45,45,65,54,52,48,44,62,53,54,44,48,62,50,51,45,47,62,50,53,45,47,61,50,53,45,45,63,52,54,45,48,67,54,54,48,46,61,54,52,44,48,63,52,53,45,47,64,50,55,45,48,61,51,53,47,47,66,51,55,47,47,67,50,53,48,46,66,52,55,44,46,66,50,53,47,48,62,51,52,47,47,66,52,57,45,44,61,51,54,46,47,66,54,56,47,46,62,54,52,44,44,65,54,55,46,46,66,50,54,44,46,62,50,53,45,45,67,52,51,44,48,63,54,52,47,47,66,52,53,47,45,66,54,54,47,46,64,53,54,44,44,65,49,52,45,48,65,51,57,46,47,65,54,52,44,47,63,53,53,44,46,61,50,52,47,45,62,50,52,45,48,67,50,52,47,46,62,54,52,46,47,63,50,53,45,44,67,50,52,47,44,65,54,55,45,48,63,49,54,45,47,64,50,53,48,48,66,51,52,48,45
51,39,55,38,47,52,39,56,39,48,50,41,57,39,48,51,40,53,37,47,49,39,53,39,46,48,40,52,37,49,51,40,54,38,46,52,40,56,39,49,52,40,56,37,50,49,42,53,39,48,50,41,58,38,48,48,40,55,39,48,49,39,57,37,47,48,39,56,40,49,51,40,57,38,50,50,40,53,37,50,51,38,52,38,48,49,39,53,39,50,51,40,55,37,46,49,40,55,38,49,51,40,54,36,50,49,41,53,37,49,50,40,54,38,50,50,39,54,39,46,51,40,56,37,49,50,38,53,39,50,51,42,57,39,48,49,38,53,39,49,51,42,58,37,47,49,41,55,37,50,48,39,53,38,50,48,42,55,40,47,48,38,57,38,49,52,40,56,38,47,49,38,53,36,46,49,39,55,39,50,49,40,53,38,49,48,42,57,38,49,50,38,56,36,47,49,41,55,37,48,50,41,56,40,46,48,41,54,40,47,49,42,57,36,50,49,40,53,40,46,49,39,57,36,48,52,39,57,40,50,50,39,57,38,46,48,41,56,37,48,51,39,53,39,50,51,38,55,40,46,50,41,56,36,50,48,39,53,37,47,48,42,56,38,50,52,38,57,40,47,49,39,53,38,48,49,39,52,37,47,50,39,56,36,47,52
55,58,48,35,57,61,55,50,38,54,55,55,48,38,58,58,58,50,38,57,60,53,49,37,57,57,54,49,35,57,58,56,48,38,57,57,58,51,36,58,58,54,50,35,58,61,55,49,37,58,55,55,47,36,55,60,56,50,36,56,60,55,47,36,56,57,53,51,38,58,55,56,50,37,56,59,57,49,37,55,55,54,49,36,58,58,58,49,35,54,58,58,50,38,55,58,57,47,37,59,59,58,47,37,56,55,56,51,37,57,57,55,50,38,56,61,56,49,35,57,56,58,48,39,55,60,55,51,39,58,56,53,49,38,57,56,55,51,38,56,60,57,50,38,54,60,56,49,35,55,56,58,49,37,54,59,56,47,35,56,57,55,47,39,55,61,55,50,36,55,60,54,51,37,58,56,58,47,36,54,60,57,50,39,58,56,56,51,37,58,60,58,50,37,55,56,54,50,36,58,59,56,51,38,55,59,54,51,38,57,58,58,49,37,55,60,57,51,37,54,61,57,47,36,55,58,56,51,37,54,59,57,47,37,56,57,55,49,38,56,58,54,47,39,56,60,53,47,38,54,58,57,48,36,57,59,57,48,37,59,57,58,51,38,54,55,55,51,37,54,60,54,50,36,56,60,57,50,38,55,59,58,51,37,58,60
56,47,47,56,53,53,45,49,55,53,55,46,48,53,53,56,46,49,54,53,52,44,48,53,54,53,47,50,52,54,56,44,48,53,50,52,44,51,52,51,56,45,48,51,53,55,46,47,52,50,55,45,50,56,53,54,43,47,56,50,51,45,47,54,50,52,44,48,57,54,54,43,47,52,50,57,44,51,56,51,55,46,48,55,53,56,46,47,56,50,54,47,51,52,50,55,44,48,54,51,52,47,51,52,51,57,44,51,54,52,55,45,50,52,51,51,46,47,52,52,51,43,50,55,53,55,45,48,53,51,52,47,47,54,54,55,45,49,57,51,53,47,51,54,52,52,46,48,56,54,54,44,47,55,54,52,47,48,53,51,53,47,47,56,51,56,45,47,55,53,56,45,50,54,54,54,46,48,56,51,53,46,49,56,51,53,45,51,55,50,53,46,48,52,51,52,43,48,54,50,53,43,47,52,50,56,46,49,52,54,53,46,48,53,53,52,45,49,55,53,52,45,47,55,54,55,43,48,54,52,55,46,48,55,51,54,44,48,56,52,57,46,48,56,52,55,47,50,52,53,54,43,50,55,52,52,43,47,52,51,56,45,48,55,51,55,46,47,55,54,57,47,48,51,52,53,44,51,52,54,55,44,50,52,55,52
44,47,24,43,67,44,46,25,46,64,44,47,24,43,65,43,48,25,43,63,43,48,25,45,62,44,46,24,47,66,44,47,23,45,65,46,48,25,45,68,42,46,25,44,65,43,45,25,44,64,43,46,23,45,64,43,48,25,44,67,46,47,23,43,65,45,44,25,43,64,45,46,24,46,68,44,47,24,46,68,42,48,23,47,62,45,44,24,44,63,42,45,25,46,66,44,48,25,45,67,43,48,25,44,67,46,47,24,46,64,43,44,23,47,67,43,45,25,43,67,44,48,23,46,63,42,46,25,46,67,42,45,23,44,64,46,46,25,46,63,43,47,24,45,68,43,47,24,46,63,44,45,24,45,65,44,45,25,45,67,42,47,24,47,65,44,45,23,47,62,45,44,24,47,67,43,45,24,45,64,44,46,23,45,65,43,48,23,44,66,46,46,25,44,67,45,48,24,45,64,42,45,23,44,63,43,46,25,46,68,43,46,25,43,65,45,47,25,47,64,45,48,24,44,68,42,46,23,44,67,46,48,23,43,68,45,48,25,46,66,44,45,23,43,66,44,46,24,46,64,42,44,23,47,65,44,46,23,47,66,44,47,24,45,65,43,48,25,47,63,46,45,23,43,66,43,46,25,44,62,45,44,23,45,62,43
59,52,49,51,40,59,51,47,53,40,59,53,48,53,41,55,53,48,53,41,59,50,50,54,40,59,51,48,52,40,57,49,48,54,41,59,55,46,53,41,58,55,50,52,42,61,50,48,51,40,56,54,47,52,39,56,53,47,55,41,60,54,47,53,39,58,50,48,52,38,60,51,50,52,41,56,52,46,54,41,59,51,47,51,39,60,50,49,53,41,59,52,47,51,38,59,53,46,52,41,56,53,47,54,41,58,52,49,54,38,56,51,49,52,39,60,51,50,55,39,59,54,47,52,39,60,50,46,52,41,61,51,46,55,40,59,52,47,53,40,56,52,48,51,39,60,51,50,51,38,59,50,46,55,38,61,53,50,55,39,59,54,50,55,38,56,52,49,51,42,59,54,47,54,41,57,51,49,53,41,56,50,46,51,39,56,52,46,55,39,58,50,48,54,40,56,50,49,51,42,58,52,47,54,38,59,50,50,52,40,58,53,49,51,38,60,52,46,54,40,57,51,48,53,38,56,54,46,54,38,58,54,46,52,41,57,50,46,52,40,60,50,47,55,40,60,50,46,55,39,60,51,49,52,39,60,52,48,55,39,56,52,50,55,40,61,54,47,52,40,60,50,50,53,41,57,51,46,52,41,59,53,46,55,39,61
45,68,61,33,54,47,68,60,33,54,45,66,60,34,58,48,63,62,33,53,46,64,62,34,54,48,62,62,34,52,48,68,60,33,54,47,67,61,34,53,46,62,59,34,56,47,63,62,34,54,48,62,60,34,54,46,68,60,35,54,45,63,63,34,58,48,62,64,33,54,46,67,59,34,56,48,65,61,34,54,45,65,63,32,58,48,62,61,35,57,45,63,60,35,56,49,64,60,35,53,48,65,61,36,53,48,67,59,34,53,46,64,62,35,55,46,67,60,34,53,48,63,61,33,57,48,64,63,35,58,47,65,58,36,53,47,63,59,32,53,48,62,59,33,56,48,67,58,35,53,47,66,62,36,57,48,63,60,34,56,49,67,60,35,56,45,64,63,34,55,47,63,59,35,57,46,63,59,34,56,47,62,63,34,54,48,63,64,34,56,48,65,59,35,57,48,64,60,33,57,46,67,62,34,55,49,68,59,35,53,49,63,60,33,56,47,65,62,35,54,49,66,61,35,58,48,64,62,35,53,47,64,59,33,58,46,63,62,36,54,45,65,59,35,53,46,64,62,35,57,45,63,63,34,58,49,64,62,32,52,48,62,62,33,54,47,67,62,33,53,49,64,59,35,58,46,65,58,34,56,49,64,62,35,54,47
45,37,64,29,52,46,36,63,30,51,45,39,62,30,48,46,36,65,29,49,45,36,64,30,52,47,39,61,29,50,44,38,64,30,49,46,37,64,29,50,46,37,63,29,50,44,37,62,29,49,44,37,61,29,48,46,37,60,29,51,47,36,62,29,52,46,38,60,31,49,44,35,61,31,52,45,39,61,31,51,46,35,61,31,50,45,36,64,31,48,46,38,63,30,50,46,37,62,31,49,45,38,59,31,49,43,38,63,31,49,47,36,61,29,49,45,36,63,31,50,44,37,61,30,52,45,37,59,31,51,43,35,63,29,50,45,36,60,30,51,45,36,60,31,52,45,36,64,31,49,46,35,63,30,52,45,35,60,30,50,45,38,63,31,49,44,37,59,29,52,44,38,65,30,49,47,35,64,30,50,45,36,62,31,49,44,36,63,29,51,46,36,65,30,49,46,37,60,31,49,44,35,60,30,49,46,39,63,30,51,43,37,65,31,52,44,37,61,30,49,44,38,59,31,52,43,36,60,31,51,43,36,65,30,49,44,38,62,31,48,45,38,61,31,52,43,38,63,29,51,47,36,63,30,51,44,38,60,29,52,43,38,62,30,48,47,37,60,30,52,43,37,61,30,52,44,36,63,31,52,43,36,60,31,48,46
48,74,64,48,41,47,68,64,46,42,47,74,60,45,38,49,69,61,48,40,48,68,65,47,38,50,74,63,48,42,50,71,61,46,39,47,69,60,48,39,49,69,61,46,39,49,72,62,47,38,47,73,59,45,42,47,73,63,46,40,47,71,63,46,39,48,72,62,47,41,50,74,60,46,41,49,71,64,47,40,48,68,60,48,40,49,71,65,45,42,49,69,65,46,40,48,71,60,48,41,48,71,60,47,41,49,68,63,45,39,50,71,61,47,40,49,68,65,47,41,49,73,65,45,40,48,68,59,44,38,51,72,64,46,39,48,70,62,46,40,47,71,63,45,39,48,69,63,45,39,47,73,60,45,38,47,69,59,46,40,49,68,60,45,40,48,72,64,47,39,49,71,65,46,41,50,69,65,48,38,48,69,65,45,41,49,69,63,46,42,47,73,60,44,40,48,73,63,45,39,49,72,60,46,39,47,71,63,45,39,47,71,65,44,41,50,73,63,48,40,51,69,64,47,38,47,73,62,46,39,48,74,60,44,40,49,69,60,44,39,48,67,62,45,42,50,69,64,44,41,49,68,63,48,39,50,73,59,48,41,47,72,65,46,40,49,68,61,48,41,50,68,62,47,39,47,72,61,47,39,48,68,60,48,39,48
52,49,60,42,33,49,47,57,42,33,52,48,57,42,33,51,49,58,41,33,49,46,56,42,34,53,46,57,39,32,53,50,57,43,32,49,47,57,39,32,49,50,57,42,33,51,49,56,41,34,53,46,55,40,33,52,49,58,40,32,52,49,56,43,32,51,47,58,43,32,53,50,58,43,32,50,48,58,42,34,48,48,58,41,33,53,47,55,42,34,49,47,54,40,32,49,50,56,41,32,53,48,58,43,31,53,46,57,40,33,51,50,55,40,33,53,50,56,40,33,51,46,59,42,34,50,49,57,42,34,52,46,59,41,33,51,49,59,42,33,49,50,58,42,34,48,49,57,39,34,51,49,57,43,34,51,49,60,41,34,53,49,54,40,32,53,48,58,41,34,51,49,60,40,34,52,49,55,40,32,49,49,60,39,33,49,46,57,42,32,53,46,59,42,33,49,46,56,42,34,49,46,59,40,34,52,49,56,39,32,53,46,56,40,33,51,47,54,40,33,51,47,56,43,34,52,48,58,43,32,51,49,58,41,31,50,50,55,41,31,52,49,55,41,34,52,46,59,43,32,50,46,57,41,33,53,50,60,40,34,53,48,56,40,33,50,48,56,40,33,53,48,58,41,34,49,50,58,43,34,53,48,60,41,33,52
48,45,49,60,55,52,44,51,64,55,52,43,48,59,55,52,47,50,60,56,53,43,50,60,55,50,46,51,61,59,50,45,50,58,55,52,45,52,62,59,51,47,51,61,55,50,43,52,60,60,52,44,52,63,60,51,46,48,60,57,49,44,48,60,55,51,45,49,62,56,50,45,50,62,59,52,47,48,62,57,50,44,51,61,59,53,44,49,62,56,51,43,51,62,57,51,45,52,59,57,52,45,49,58,58,49,45,50,60,56,52,45,50,62,58,50,45,48,64,58,51,45,50,60,55,53,45,51,61,55,49,44,51,64,55,51,43,51,59,56,49,44,49,61,56,50,46,50,62,58,49,46,50,62,55,52,45,49,61,57,51,44,51,62,57,49,46,49,58,57,50,46,50,60,60,49,44,50,62,55,53,44,51,59,59,53,43,52,62,56,50,44,49,62,55,51,46,51,58,56,52,45,52,63,57,53,47,49,64,59,50,45,49,58,58,49,43,51,60,55,49,46,52,60,57,49,46,50,59,59,52,47,48,63,59,53,47,49,60,57,52,44,50,62,56,51,44,48,63,57,49,47,51,61,58,49,44,50,64,59,53,43,52,59,57,53,44,52,59,58,53,46,52,59,57,53,44,48,63,57,50,43,48,60,59,51
39,56,41,53,47,40,59,40,55,50,40,57,40,55,48,40,60,43,53,51,41,60,42,55,48,38,60,40,53,48,38,56,42,55,50,41,55,42,57,51,39,57,44,54,47,40,58,42,55,49,39,57,44,51,50,40,55,44,54,49,40,60,42,56,48,37,59,44,55,48,40,60,44,55,51,37,56,40,53,47,38,58,44,53,49,39,56,42,52,49,39,56,44,56,48,40,56,42,55,49,41,58,44,55,48,41,60,41,56,47,40,60,41,55,47,37,57,42,56,49,38,60,41,52,49,39,56,43,55,51,39,57,42,57,51,39,55,43,54,50,38,58,43,53,47,37,59,43,52,49,41,55,42,54,50,37,58,43,53,49,38,57,42,52,50,41,58,44,55,49,40,58,41,51,48,40,56,41,52,47,41,57,41,52,51,39,58,40,56,50,38,61,43,54,47,40,57,41,53,49,39,57,44,51,51,41,58,43,53,51,41,61,43,56,51,41,59,41,56,51,38,57,42,52,51,39,56,43,55,49,41,59,41,55,49,39,57,42,55,47,40,56,42,53,50,38,56,41,56,51,41,56,41,54,48,41,56,43,55,49,38,59,41,55,51,38,57,41,53,49,40,57,41,55,48,40,59,44,54,50,40,59,43,53,49,40
50,45,46,48,37,49,45,44,49,35,50,45,46,49,37,50,49,45,50,38,53,49,46,47,36,49,45,44,50,36,49,49,47,50,38,53,49,44,49,36,53,45,43,49,37,50,47,46,51,36,50,48,44,49,36,49,46,43,49,38,51,47,44,47,39,49,45,43,48,37,50,48,44,48,38,51,49,43,50,39,49,46,44,50,36,49,47,46,48,36,49,47,47,51,38,53,45,44,48,36,51,46,45,50,37,53,48,46,48,36,53,46,43,48,39,53,45,46,50,38,51,49,45,49,38,49,49,47,51,36,50,46,43,48,37,52,46,44,48,36,51,47,44,49,36,53,46,44,51,37,51,46,45,50,35,51,48,43,49,35,51,49,46,51,38,53,46,45,51,37,50,46,45,50,36,53,46,46,47,36,53,46,46,51,36,50,48,47,51,37,50,47,43,49,35,53,45,44,47,37,53,46,45,48,38,51,46,44,48,38,49,49,43,50,35,53,46,44,51,38,49,46,45,51,35,53,47,46,47,35,50,46,47,49,36,50,48,43,48,37,53,45,46,48,36,53,48,46,51,36,50,47,46,48,36,53,47,45,51,37,52,46,46,48,38,50,45,46,48,38,51,48,43,47,38,49,47,43,51,36,52,47,44,48,35,52
52,59,47,43,52,50,63,47,43,54,53,59,44,42,51,50,58,46,41,51,50,59,44,41,52,52,60,45,43,51,49,58,46,45,51,48,61,43,42,54,50,61,46,43,52,51,60,46,41,52,53,61,45,42,55,51,60,45,43,51,53,62,45,44,53,53,62,43,43,51,51,62,44,41,53,53,61,45,41,53,52,60,45,43,55,49,61,46,42,53,50,63,43,44,53,52,59,47,44,55,49,62,47,42,52,50,61,44,43,54,51,59,43,44,54,50,60,44,41,53,50,59,47,41,53,51,63,43,45,53,52,64,46,42,52,49,59,45,45,52,52,59,47,43,54,53,63,46,45,51,53,62,44,45,54,49,63,47,42,54,53,62,47,41,54,51,58,46,42,52,53,59,47,43,53,52,62,45,42,52,52,62,47,41,51,51,64,47,43,54,49,62,45,44,52,50,63,47,43,51,51,63,46,43,54,51,64,43,43,53,52,62,44,42,52,50,58,46,41,55,51,60,46,42,52,53,61,47,43,53,49,62,43,44,54,50,61,43,42,53,49,60,47,43,54,50,59,46,42,56,53,61,46,45,53,49,59,47,43,56,53,60,45,43,53,52,62,47,44,54,52,62,44,42,56,49,62,46,42,53,53,59,47,45,52,51
